city,lons,lats
new taipei city,121.34908182,25.1215540369
new taipei city,121.356189263,25.1286614804
new taipei city,121.363728962,25.1353086188
new taipei city,121.37167116,25.1414692191
new taipei city,121.379984513,25.1471189681
new taipei city,121.388636212,25.1522355688
new taipei city,121.397592113,25.1567988284
new taipei city,121.406816872,25.1607907377
new taipei city,121.416274081,25.1641955426
new taipei city,121.425926418,25.1669998058
new taipei city,121.43573579,25.1691924601
new taipei city,121.445663483,25.1707648522
new taipei city,121.455670317,25.1717107765
new taipei city,121.4657168,25.1720265
los angeles,-118.6681662,34.1767569
los angeles,-118.6681117,34.1841043
los angeles,-118.6680581,34.1913347
los angeles,-118.6680312,34.1949714
los angeles,-118.6679453,34.2065559
los angeles,-118.6679247,34.2093353
los angeles,-118.6627639,34.209343
los angeles,-118.6627409,34.212899
los angeles,-118.6532399,34.212946
los angeles,-118.6523749,34.216419
los angeles,-118.6546199,34.216418
los angeles,-118.6559159,34.215946
los angeles,-118.6589589,34.215946
los angeles,-118.6592049,34.216918
los angeles,-118.6598169,34.218086
los angeles,-118.6597519,34.221149
los angeles,-118.6593079,34.222212
los angeles,-118.6587349,34.224578
los angeles,-118.6540719,34.224688
los angeles,-118.6540469,34.227109
los angeles,-118.6532909,34.22711
los angeles,-118.6532919,34.227349
los angeles,-118.6528619,34.227352
los angeles,-118.6528609,34.22711
los angeles,-118.6497119,34.227115
los angeles,-118.6469809,34.238082
los angeles,-118.6434899,34.237843
los angeles,-118.6433649,34.237759
los angeles,-118.6409989,34.237601
los angeles,-118.6395339,34.237572
los angeles,-118.6314629,34.237018
los angeles,-118.6307249,34.237772
los angeles,-118.6306679,34.238139
los angeles,-118.6304679,34.238579
los angeles,-118.6324439,34.238572
los angeles,-118.6325168,34.2483919
los angeles,-118.6325169,34.2487272
los angeles,-118.6324843,34.2570189
los angeles,-118.6324461,34.2578438
los angeles,-118.6325367,34.2633542
los angeles,-118.6325406,34.2633884
los angeles,-118.6325515,34.263483
los angeles,-118.6326653,34.2644815
los angeles,-118.6327275,34.2650254
los angeles,-118.6332075,34.2683408
los angeles,-118.6333843,34.2695619
los angeles,-118.6293034,34.2729239
los angeles,-118.6285138,34.2734701
los angeles,-118.6275096,34.2740729
los angeles,-118.6264609,34.27456
los angeles,-118.6256349,34.274888
los angeles,-118.6243499,34.275287
los angeles,-118.6230209,34.275573
los angeles,-118.6073359,34.277744
los angeles,-118.6063229,34.277796
los angeles,-118.6053119,34.277715
los angeles,-118.6040939,34.27745
los angeles,-118.5962079,34.274521
los angeles,-118.5960119,34.27484
los angeles,-118.5958669,34.274961
los angeles,-118.5956509,34.275258
los angeles,-118.5947089,34.276135
los angeles,-118.5937229,34.277184
los angeles,-118.5925719,34.278037
los angeles,-118.5919969,34.279185
los angeles,-118.5916989,34.28023
los angeles,-118.5919089,34.280627
los angeles,-118.5921699,34.282357
los angeles,-118.5919859,34.282293
los angeles,-118.5920009,34.282401
los angeles,-118.5910139,34.282437
los angeles,-118.5910299,34.283373
los angeles,-118.5910859,34.283641
los angeles,-118.5912719,34.283834
los angeles,-118.5917639,34.285573
los angeles,-118.5918679,34.286554
los angeles,-118.5919669,34.286854
los angeles,-118.5916359,34.287704
los angeles,-118.5911799,34.291797
los angeles,-118.5909379,34.29767
los angeles,-118.5885329,34.303219
los angeles,-118.5868779,34.30315
los angeles,-118.5850909,34.303478
los angeles,-118.5717619,34.298619
los angeles,-118.5715789,34.29795
los angeles,-118.5710169,34.296931
los angeles,-118.5701589,34.295804
los angeles,-118.5701459,34.295355
los angeles,-118.5687079,34.294639
los angeles,-118.5677409,34.295074
los angeles,-118.5674199,34.294953
los angeles,-118.5663669,34.295427
los angeles,-118.5660869,34.295818
los angeles,-118.5644669,34.296888
los angeles,-118.5635499,34.297847
los angeles,-118.5620959,34.29879
los angeles,-118.5597669,34.299192
los angeles,-118.5573909,34.299243
los angeles,-118.5547919,34.297124
los angeles,-118.5544299,34.296567
los angeles,-118.5540339,34.296414
los angeles,-118.5498039,34.296967
los angeles,-118.5467009,34.297867
los angeles,-118.542837,34.2984904
los angeles,-118.5408209,34.298814
los angeles,-118.5415569,34.30022
los angeles,-118.5425929,34.301361
los angeles,-118.5433349,34.303258
los angeles,-118.5442959,34.30394
los angeles,-118.5436719,34.305715
los angeles,-118.5457169,34.310033
los angeles,-118.5470969,34.313351
los angeles,-118.5455109,34.315658
los angeles,-118.5462959,34.317332
los angeles,-118.5340109,34.314531
los angeles,-118.5038099,34.337306
los angeles,-118.4927179,34.330623
los angeles,-118.4764262,34.3302937
los angeles,-118.4649109,34.330061
los angeles,-118.4575739,34.3300181
los angeles,-118.4406349,34.329919
los angeles,-118.4199829,34.329879
los angeles,-118.4199849,34.329164
los angeles,-118.4194639,34.329163
los angeles,-118.4194619,34.32988
los angeles,-118.4190099,34.329881
los angeles,-118.4186959,34.329464
los angeles,-118.4185719,34.329416
los angeles,-118.4182129,34.32949
los angeles,-118.4194559,34.327926
los angeles,-118.4196909,34.327832
los angeles,-118.4207409,34.327723
los angeles,-118.4207509,34.325573
los angeles,-118.4190509,34.325656
los angeles,-118.4171988,34.3249603
los angeles,-118.4158939,34.324487
los angeles,-118.4143499,34.324441
los angeles,-118.4143489,34.324692
los angeles,-118.4135909,34.32469
los angeles,-118.4135909,34.325103
los angeles,-118.4125307,34.3257168
los angeles,-118.4122069,34.325904
los angeles,-118.4124479,34.326296
los angeles,-118.4135849,34.327408
los angeles,-118.4135789,34.329881
los angeles,-118.4052019,34.329811
los angeles,-118.4049119,34.322077
los angeles,-118.4027199,34.321299
los angeles,-118.4006629,34.319542
los angeles,-118.3962599,34.31986
los angeles,-118.3962779,34.31807
los angeles,-118.3965239,34.318071
los angeles,-118.3965299,34.317419
los angeles,-118.3972789,34.317115
los angeles,-118.3975379,34.31829
los angeles,-118.3981329,34.318249
los angeles,-118.3986599,34.31811
los angeles,-118.3997159,34.317594
los angeles,-118.4007599,34.317577
los angeles,-118.4008669,34.316707
los angeles,-118.4007679,34.316194
los angeles,-118.4007739,34.315655
los angeles,-118.4008439,34.315356
los angeles,-118.4007929,34.314383
los angeles,-118.4009039,34.310027
los angeles,-118.4010159,34.3099
los angeles,-118.4010789,34.309722
los angeles,-118.4018359,34.309877
los angeles,-118.4019369,34.309772
los angeles,-118.4024459,34.309608
los angeles,-118.4024789,34.309429
los angeles,-118.4030159,34.309389
los angeles,-118.4030799,34.30972
los angeles,-118.4033239,34.310024
los angeles,-118.4038809,34.31005
los angeles,-118.4041139,34.309038
los angeles,-118.4035659,34.30897
los angeles,-118.4036519,34.308836
los angeles,-118.4036899,34.308644
los angeles,-118.4036669,34.308342
los angeles,-118.4037509,34.307917
los angeles,-118.4054689,34.307912
los angeles,-118.4054549,34.304364
los angeles,-118.4055999,34.300726
los angeles,-118.4010519,34.30067
los angeles,-118.4012039,34.297083
los angeles,-118.4034599,34.297106
los angeles,-118.4035079,34.293513
los angeles,-118.4090719,34.293659
los angeles,-118.4089599,34.291808
los angeles,-118.4102169,34.291843
los angeles,-118.4103479,34.291968
los angeles,-118.4102939,34.291071
los angeles,-118.4093999,34.289012
los angeles,-118.4061679,34.285927
los angeles,-118.4015879,34.286423
los angeles,-118.4011429,34.28845
los angeles,-118.4008219,34.288445
los angeles,-118.4009189,34.289932
los angeles,-118.4006309,34.291351
los angeles,-118.4002939,34.292431
los angeles,-118.3998139,34.29342
los angeles,-118.3970095,34.2933914
los angeles,-118.396779,34.296983
los angeles,-118.3937109,34.296979
los angeles,-118.3936349,34.298788
los angeles,-118.3873959,34.29878
los angeles,-118.3873899,34.296963
los angeles,-118.3828779,34.296956
los angeles,-118.3829509,34.29333
los angeles,-118.3823709,34.293329
los angeles,-118.3823769,34.2915348
los angeles,-118.3868879,34.291512
los angeles,-118.3869138,34.2897987
los angeles,-118.3846189,34.289731
los angeles,-118.3846179,34.288175
los angeles,-118.3857619,34.284817
los angeles,-118.3818589,34.283897
los angeles,-118.3771029,34.283364
los angeles,-118.3748009,34.28366
los angeles,-118.3746749,34.282827
los angeles,-118.3726369,34.282832
los angeles,-118.3735189,34.283166
los angeles,-118.3735179,34.284418
los angeles,-118.3737159,34.285892
los angeles,-118.3735169,34.286146
los angeles,-118.3698521,34.2861189
los angeles,-118.3700077,34.2858574
los angeles,-118.3701525,34.2855781
los angeles,-118.370233,34.285361
los angeles,-118.3703671,34.2848778
los angeles,-118.3704905,34.2844435
los angeles,-118.3705119,34.2842883
los angeles,-118.3705227,34.2840933
los angeles,-118.3705227,34.2838628
los angeles,-118.3705388,34.2836678
los angeles,-118.3706085,34.2834329
los angeles,-118.3706836,34.28326
los angeles,-118.3709289,34.282849
los angeles,-118.3711059,34.2825976
los angeles,-118.3713066,34.2822761
los angeles,-118.3701759,34.281898
los angeles,-118.3695149,34.283462
los angeles,-118.3688999,34.283258
los angeles,-118.3681049,34.282052
los angeles,-118.3674809,34.280411
los angeles,-118.3674069,34.280369
los angeles,-118.3672809,34.280589
los angeles,-118.3642789,34.280765
los angeles,-118.3613139,34.279728
los angeles,-118.3605159,34.27996
los angeles,-118.3547079,34.278848
los angeles,-118.3517349,34.278833
los angeles,-118.3517289,34.282475
los angeles,-118.3273454,34.2824358
los angeles,-118.3268309,34.282435
los angeles,-118.3269139,34.28606
los angeles,-118.2994779,34.286096
los angeles,-118.2993949,34.293259
los angeles,-118.2906079,34.293228
los angeles,-118.2906199,34.292719
los angeles,-118.2862859,34.292649
los angeles,-118.2866939,34.278337
los angeles,-118.2736799,34.278067
los angeles,-118.2735369,34.281661
los angeles,-118.2387889,34.281589
los angeles,-118.2389029,34.267084
los angeles,-118.2566899,34.26719
los angeles,-118.2564999,34.252266
los angeles,-118.2652639,34.25238
los angeles,-118.2652969,34.250265
los angeles,-118.2666719,34.250779
los angeles,-118.2666909,34.247772
los angeles,-118.2660479,34.2477718
los angeles,-118.2660434,34.2475896
los angeles,-118.2660348,34.2461919
los angeles,-118.266009,34.2445387
los angeles,-118.2660089,34.243903
los angeles,-118.2660348,34.2429778
los angeles,-118.2660176,34.2427437
los angeles,-118.2660162,34.2415744
los angeles,-118.2660267,34.2409572
los angeles,-118.2660334,34.2405668
los angeles,-118.2660677,34.2403823
los angeles,-118.2667595,34.2408184
los angeles,-118.2667794,34.2371742
los angeles,-118.2668186,34.2303673
los angeles,-118.2668231,34.2300514
los angeles,-118.2668709,34.221846
los angeles,-118.2871025,34.221696
los angeles,-118.2927609,34.221654
los angeles,-118.3374619,34.221312
los angeles,-118.3351279,34.216753
los angeles,-118.3350939,34.216187
los angeles,-118.3348449,34.215514
los angeles,-118.3352179,34.215383
los angeles,-118.3364169,34.214568
los angeles,-118.3360319,34.214309
los angeles,-118.3377059,34.212589
los angeles,-118.3377354,34.2115172
los angeles,-118.3377369,34.211271
los angeles,-118.3395669,34.211301
los angeles,-118.3398059,34.211194
los angeles,-118.3399299,34.206503
los angeles,-118.342484,34.2065494
los angeles,-118.3426193,34.2065515
los angeles,-118.3443384,34.2065826
los angeles,-118.3454509,34.206598
los angeles,-118.3464359,34.206612
los angeles,-118.3476246,34.20663
los angeles,-118.3486869,34.206646
los angeles,-118.3510421,34.2066833
los angeles,-118.3520002,34.206688
los angeles,-118.3531353,34.2067054
los angeles,-118.3536356,34.2067131
los angeles,-118.3541547,34.2067546
los angeles,-118.3607093,34.2069132
los angeles,-118.3630375,34.2069265
los angeles,-118.3621899,34.2013408
los angeles,-118.3622757,34.2012388
los angeles,-118.3623562,34.2012254
los angeles,-118.3658119,34.2012171
los angeles,-118.3681042,34.201202
los angeles,-118.3701671,34.1962917
los angeles,-118.3659329,34.1954991
los angeles,-118.3659479,34.1956
los angeles,-118.3609903,34.1944463
los angeles,-118.3608239,34.192485
los angeles,-118.3614603,34.1867876
los angeles,-118.3599721,34.1867616
los angeles,-118.3596715,34.1850344
los angeles,-118.3596852,34.1847427
los angeles,-118.3594039,34.183063
los angeles,-118.3591513,34.1813857
los angeles,-118.3591269,34.181224
los angeles,-118.3589479,34.1799941
los angeles,-118.3589241,34.1798775
los angeles,-118.3588559,34.179429
los angeles,-118.3587319,34.178605
los angeles,-118.3586239,34.17789
los angeles,-118.3585779,34.177583
los angeles,-118.3583109,34.175818
los angeles,-118.3579499,34.173432
los angeles,-118.3578633,34.1728086
los angeles,-118.3577675,34.1721988
los angeles,-118.357079,34.1705317
los angeles,-118.3567268,34.1697577
los angeles,-118.3564237,34.1690853
los angeles,-118.3564057,34.1689152
los angeles,-118.3563542,34.1687732
los angeles,-118.3562971,34.1686327
los angeles,-118.3559159,34.167696
los angeles,-118.3555779,34.166906
los angeles,-118.3552229,34.166078
los angeles,-118.3551082,34.1658097
los angeles,-118.3550476,34.1656678
los angeles,-118.3549284,34.1653851
los angeles,-118.3548211,34.1652408
los angeles,-118.3546653,34.1649321
los angeles,-118.3560472,34.1648398
los angeles,-118.3560904,34.1649102
los angeles,-118.3562684,34.1649098
los angeles,-118.3565516,34.1649096
los angeles,-118.3571696,34.1649092
los angeles,-118.3571657,34.1644482
los angeles,-118.3571539,34.163097
los angeles,-118.3571509,34.161287
los angeles,-118.3560359,34.161287
los angeles,-118.3549779,34.161288
los angeles,-118.3546819,34.161288
los angeles,-118.3539509,34.1612879
los angeles,-118.3531029,34.161289
los angeles,-118.3529249,34.160873
los angeles,-118.3526463,34.1601941
los angeles,-118.3521571,34.1590791
los angeles,-118.3518452,34.1582572
los angeles,-118.3515733,34.1576616
los angeles,-118.3511491,34.1568953
los angeles,-118.3506806,34.1558007
los angeles,-118.3501227,34.154501
los angeles,-118.3499879,34.154012
los angeles,-118.3499579,34.153941
los angeles,-118.3498871,34.1537986
los angeles,-118.3496709,34.1532121
los angeles,-118.3492214,34.1521928
los angeles,-118.3490071,34.1516994
los angeles,-118.3484234,34.1504138
los angeles,-118.3480819,34.149587
los angeles,-118.3476939,34.1487374
los angeles,-118.3475308,34.1483254
los angeles,-118.3473502,34.147867
los angeles,-118.3468184,34.1465922
los angeles,-118.3463893,34.1455125
los angeles,-118.3459489,34.144573
los angeles,-118.3456769,34.1425858
los angeles,-118.3456649,34.142367
los angeles,-118.3453209,34.142483
los angeles,-118.3448379,34.142692
los angeles,-118.3430139,34.143802
los angeles,-118.3416919,34.144528
los angeles,-118.3414779,34.144635
los angeles,-118.3408799,34.144935
los angeles,-118.3395139,34.145444
los angeles,-118.3377659,34.145834
los angeles,-118.3372419,34.14614
los angeles,-118.3370129,34.146274
los angeles,-118.3366369,34.146494
los angeles,-118.3358595,34.1467539
los angeles,-118.3348978,34.1470763
los angeles,-118.3346902,34.1471381
los angeles,-118.3331246,34.1476458
los angeles,-118.3330487,34.1476706
los angeles,-118.3321469,34.147965
los angeles,-118.3310279,34.148318
los angeles,-118.3300669,34.149747
los angeles,-118.3290549,34.150169
los angeles,-118.3265479,34.152485
los angeles,-118.3257209,34.153253
los angeles,-118.3237948,34.1545732
los angeles,-118.322195,34.1556687
los angeles,-118.3221099,34.155727
los angeles,-118.3176549,34.1563118
los angeles,-118.3172169,34.154792
los angeles,-118.3160019,34.154661
los angeles,-118.3157089,34.154433
los angeles,-118.3146749,34.154278
los angeles,-118.3121889,34.155345
los angeles,-118.3103199,34.16076
los angeles,-118.3096459,34.161259
los angeles,-118.3088611,34.1614129
los angeles,-118.3087247,34.1614161
los angeles,-118.3085836,34.1613919
los angeles,-118.3078489,34.161152
los angeles,-118.3072649,34.1609569
los angeles,-118.3062442,34.1602301
los angeles,-118.3050769,34.1593636
los angeles,-118.3043216,34.1588522
los angeles,-118.3029654,34.1585539
los angeles,-118.3025211,34.1584655
los angeles,-118.2989469,34.157699
los angeles,-118.2988456,34.1576945
los angeles,-118.2987512,34.1577016
los angeles,-118.2979958,34.1582627
los angeles,-118.2978757,34.1583622
los angeles,-118.2978499,34.1585965
los angeles,-118.2976869,34.1585894
los angeles,-118.2974149,34.158871
los angeles,-118.2971032,34.1588948
los angeles,-118.2967499,34.158971
los angeles,-118.2963439,34.159023
los angeles,-118.2959279,34.158997
los angeles,-118.2956693,34.1589306
los angeles,-118.293939,34.1576028
los angeles,-118.2930418,34.1569144
los angeles,-118.2921683,34.1562595
los angeles,-118.2915399,34.155777
los angeles,-118.2874689,34.155771
los angeles,-118.2859869,34.156082
los angeles,-118.2838089,34.156538
los angeles,-118.283396,34.1565936
los angeles,-118.2827352,34.1566363
los angeles,-118.2824112,34.1566281
los angeles,-118.2821709,34.1566068
los angeles,-118.2815872,34.1565003
los angeles,-118.2810465,34.1563298
los angeles,-118.2805916,34.1560812
los angeles,-118.2802139,34.1558184
los angeles,-118.2799065,34.1555363
los angeles,-118.279623,34.1552142
